"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
38,"blue-collar","married","primary","no",190,"yes","no","telephone",19,"nov",623,1,175,1,"other","yes"
33,"technician","married","secondary","no",1026,"no","no","cellular",3,"aug",326,2,340,3,"failure","no"
32,"services","single","secondary","no",-402,"yes","no","cellular",17,"apr",135,1,-1,0,"unknown","no"
37,"management","single","tertiary","no",159,"no","yes","cellular",10,"jul",377,3,-1,0,"unknown","no"
39,"admin.","single","tertiary","no",23,"no","no","unknown",11,"jun",162,3,-1,0,"unknown","no"
31,"management","single","tertiary","no",177,"yes","no","cellular",15,"may",124,1,-1,0,"unknown","no"
42,"technician","married","secondary","no",769,"no","no","cellular",6,"feb",187,2,246,1,"failure","no"
40,"admin.","married","secondary","no",67,"no","no","cellular",21,"nov",199,2,-1,0,"unknown","no"
33,"management","single","tertiary","no",0,"no","no","unknown",27,"may",277,1,-1,0,"unknown","no"
40,"admin.","married","primary","no",0,"yes","no","unknown",17,"jun",77,1,-1,0,"unknown","no"
26,"blue-collar","single","secondary","no",-29,"yes","no","cellular",10,"jul",998,4,-1,0,"unknown","yes"
36,"services","single","secondary","no",616,"yes","yes","unknown",12,"may",156,3,-1,0,"unknown","no"
39,"management","married","tertiary","no",1424,"yes","no","cellular",12,"aug",254,2,-1,0,"unknown","no"
57,"management","married","tertiary","no",105,"no","no","cellular",9,"feb",415,4,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",408,"yes","no","unknown",14,"sep",6,1,838,3,"other","no"
38,"unemployed","single","tertiary","no",560,"no","no","cellular",29,"jan",316,1,-1,0,"unknown","no"
36,"admin.","married","secondary","no",251,"no","no","cellular",30,"jul",180,7,-1,0,"unknown","no"
40,"entrepreneur","divorced","secondary","no",201,"yes","no","cellular",9,"feb",25,2,-1,0,"unknown","no"
35,"management","single","tertiary","no",478,"yes","no","cellular",14,"may",107,1,265,2,"failure","no"
37,"technician","married","tertiary","no",341,"no","no","cellular",13,"aug",287,3,182,3,"success","yes"
57,"technician","married","secondary","no",629,"yes","no","unknown",14,"may",226,2,-1,0,"unknown","no"
31,"management","single","tertiary","no",2915,"no","no","cellular",30,"apr",228,1,86,1,"failure","no"
26,"student","single","secondary","no",655,"no","no","cellular",16,"sep",190,1,-1,0,"unknown","yes"
29,"services","married","secondary","no",30,"yes","no","cellular",23,"jul",74,3,-1,0,"unknown","no"
53,"self-employed","married","primary","no",4576,"no","no","telephone",30,"jul",82,2,-1,0,"unknown","no"
45,"technician","divorced","secondary","no",1738,"no","no","cellular",7,"aug",114,2,-1,0,"unknown","no"
29,"management","single","tertiary","no",1351,"no","no","cellular",11,"mar",228,1,91,1,"failure","no"
27,"services","married","secondary","no",0,"yes","no","cellular",28,"jul",334,8,-1,0,"unknown","no"
59,"retired","single","secondary","no",2303,"no","yes","telephone",30,"jul",128,2,-1,0,"unknown","no"
38,"technician","married","secondary","no",299,"no","no","cellular",22,"aug",200,1,-1,0,"unknown","no"
31,"blue-collar","single","secondary","no",4415,"yes","no","unknown",2,"jun",329,1,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",-210,"yes","yes","telephone",7,"apr",235,3,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",1428,"yes","no","telephone",18,"may",33,5,-1,0,"unknown","no"
33,"technician","married","tertiary","no",1020,"no","no","cellular",27,"aug",82,4,-1,0,"unknown","no"
69,"retired","married","primary","no",2346,"no","no","cellular",11,"feb",354,2,-1,0,"unknown","yes"
30,"blue-collar","single","secondary","no",435,"yes","yes","unknown",23,"may",128,1,-1,0,"unknown","no"
45,"management","married","tertiary","no",81,"no","yes","cellular",30,"jul",61,3,-1,0,"unknown","no"
57,"entrepreneur","married","secondary","no",1179,"no","no","cellular",19,"aug",189,2,-1,0,"unknown","no"
59,"housemaid","married","secondary","no",0,"no","no","telephone",7,"aug",107,2,63,1,"failure","no"
29,"services","divorced","secondary","no",-7,"yes","no","cellular",13,"may",1279,3,-1,0,"unknown","yes"
32,"blue-collar","single","tertiary","no",358,"no","no","cellular",9,"feb",103,3,-1,0,"unknown","no"
54,"admin.","married","secondary","no",1335,"yes","no","cellular",24,"jul",448,1,-1,0,"unknown","no"
41,"unemployed","married","tertiary","no",0,"no","no","cellular",30,"oct",373,3,-1,0,"unknown","yes"
45,"technician","married","secondary","no",115,"yes","no","cellular",6,"may",108,1,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",1230,"yes","no","cellular",30,"apr",412,1,169,1,"success","yes"
54,"services","married","primary","no",8,"yes","no","cellular",14,"may",143,1,-1,0,"unknown","no"
34,"management","single","tertiary","no",2561,"no","no","cellular",29,"dec",554,1,-1,0,"unknown","no"
47,"technician","married","secondary","no",0,"yes","no","cellular",8,"jul",297,1,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",175,"yes","yes","cellular",4,"feb",430,2,272,3,"other","no"
53,"blue-collar","divorced","primary","no",255,"yes","no","cellular",4,"feb",134,2,272,2,"failure","no"
49,"admin.","single","secondary","no",293,"no","no","cellular",28,"jun",452,1,-1,0,"unknown","yes"
50,"technician","married","secondary","no",805,"no","no","cellular",5,"aug",148,1,-1,0,"unknown","no"
28,"admin.","married","secondary","no",0,"yes","no","cellular",7,"may",47,1,-1,0,"unknown","no"
35,"blue-collar","married","primary","no",883,"yes","yes","unknown",20,"jun",18,5,-1,0,"unknown","no"
38,"admin.","married","tertiary","no",1988,"no","no","cellular",27,"mar",164,2,130,2,"failure","yes"
37,"admin.","married","secondary","no",3226,"yes","yes","cellular",24,"jul",226,3,-1,0,"unknown","no"
46,"blue-collar","single","primary","no",3046,"yes","yes","cellular",18,"nov",84,1,183,1,"other","no"
57,"retired","divorced","secondary","no",-663,"yes","no","cellular",13,"may",210,1,351,2,"failure","no"
37,"self-employed","married","secondary","no",215,"yes","no","unknown",6,"jun",61,1,-1,0,"unknown","no"
25,"admin.","married","secondary","no",10,"yes","no","unknown",9,"may",393,2,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",140,"yes","no","unknown",6,"may",311,3,-1,0,"unknown","no"
28,"services","single","secondary","no",458,"no","no","cellular",4,"feb",112,4,201,3,"failure","no"
35,"admin.","single","secondary","no",-32,"no","yes","cellular",6,"aug",366,2,178,9,"success","yes"
54,"management","married","primary","no",630,"yes","no","cellular",17,"apr",99,2,-1,0,"unknown","no"
48,"unemployed","divorced","secondary","no",201,"no","no","cellular",10,"nov",594,1,91,1,"success","yes"
36,"technician","single","secondary","no",5436,"yes","no","unknown",20,"may",443,1,-1,0,"unknown","no"
35,"entrepreneur","married","secondary","no",2008,"no","no","unknown",4,"jun",178,6,-1,0,"unknown","no"
37,"blue-collar","married","unknown","no",557,"no","no","cellular",31,"jul",47,2,-1,0,"unknown","no"
59,"admin.","married","secondary","no",2145,"no","no","telephone",17,"nov",273,2,-1,0,"unknown","no"
41,"admin.","divorced","secondary","no",-365,"yes","no","unknown",28,"may",226,10,-1,0,"unknown","no"
64,"retired","married","unknown","no",34,"no","no","cellular",26,"aug",244,2,-1,0,"unknown","yes"
40,"blue-collar","married","secondary","no",1386,"yes","yes","cellular",20,"apr",396,3,151,4,"other","no"
49,"technician","single","unknown","no",350,"no","no","cellular",28,"jan",91,3,-1,0,"unknown","no"
30,"student","single","tertiary","no",7529,"no","no","cellular",20,"apr",175,6,183,1,"success","yes"
47,"technician","married","secondary","no",-226,"yes","no","cellular",11,"jul",289,2,-1,0,"unknown","no"
57,"technician","married","secondary","no",3071,"yes","yes","cellular",7,"may",63,3,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",785,"yes","no","cellular",11,"may",1232,2,-1,0,"unknown","yes"
54,"management","married","tertiary","no",5927,"no","no","cellular",6,"feb",256,2,-1,0,"unknown","no"
47,"entrepreneur","divorced","secondary","no",186,"no","no","cellular",2,"feb",112,2,-1,0,"unknown","no"
40,"services","married","secondary","no",2172,"yes","yes","unknown",13,"may",1386,1,-1,0,"unknown","no"
53,"management","married","tertiary","no",1945,"no","no","cellular",21,"nov",22,4,106,7,"failure","no"
58,"housemaid","married","primary","no",7881,"no","no","cellular",28,"aug",507,8,-1,0,"unknown","no"
39,"technician","married","secondary","no",-112,"no","yes","cellular",11,"aug",187,2,-1,0,"unknown","no"
30,"blue-collar","single","secondary","no",228,"no","no","cellular",5,"feb",232,1,365,1,"failure","no"
46,"services","divorced","secondary","no",348,"yes","no","cellular",20,"apr",323,1,-1,0,"unknown","no"
39,"blue-collar","divorced","secondary","no",94,"yes","no","unknown",29,"may",430,1,-1,0,"unknown","no"
27,"blue-collar","single","primary","no",377,"no","no","cellular",19,"feb",645,2,-1,0,"unknown","yes"
51,"admin.","married","secondary","no",3736,"no","no","cellular",20,"nov",92,1,-1,0,"unknown","no"
30,"blue-collar","divorced","primary","no",511,"yes","no","cellular",20,"nov",157,3,-1,0,"unknown","no"
46,"entrepreneur","married","secondary","no",1375,"yes","no","unknown",30,"may",170,7,-1,0,"unknown","no"
37,"blue-collar","married","unknown","no",722,"yes","no","cellular",17,"apr",362,1,150,3,"failure","no"
47,"management","divorced","secondary","no",0,"yes","no","cellular",18,"nov",75,2,-1,0,"unknown","no"
55,"entrepreneur","married","secondary","no",814,"no","yes","cellular",28,"jul",69,12,-1,0,"unknown","no"
44,"blue-collar","married","primary","no",0,"no","no","unknown",18,"jun",192,5,-1,0,"unknown","no"
39,"technician","divorced","secondary","no",1222,"yes","no","unknown",23,"may",451,4,-1,0,"unknown","no"
34,"admin.","married","secondary","no",0,"yes","no","telephone",10,"jul",38,1,-1,0,"unknown","no"
54,"management","married","primary","no",366,"yes","no","unknown",15,"may",589,1,-1,0,"unknown","no"
68,"retired","married","secondary","no",1443,"no","no","telephone",21,"dec",2062,2,257,1,"success","yes"
28,"blue-collar","single","primary","no",54,"yes","no","cellular",14,"may",533,1,371,1,"other","yes"
36,"management","married","tertiary","no",0,"yes","no","cellular",20,"apr",142,3,150,3,"failure","no"
32,"admin.","married","tertiary","no",233,"yes","no","cellular",20,"nov",102,4,-1,0,"unknown","no"
36,"management","married","tertiary","no",369,"no","no","cellular",8,"aug",75,2,-1,0,"unknown","no"
43,"blue-collar","married","primary","no",-93,"yes","no","unknown",26,"may",402,2,-1,0,"unknown","no"
34,"blue-collar","married","unknown","no",0,"yes","no","cellular",7,"may",183,1,-1,0,"unknown","no"
35,"technician","single","tertiary","no",2012,"yes","no","unknown",20,"may",413,2,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular",7,"may",502,1,7,2,"failure","no"
73,"retired","married","unknown","no",519,"no","no","telephone",26,"feb",270,3,133,2,"success","yes"
34,"technician","married","tertiary","no",0,"yes","yes","cellular",28,"apr",101,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",328,"yes","no","cellular",20,"apr",72,1,264,9,"failure","no"
46,"management","single","tertiary","no",502,"no","no","cellular",25,"jul",18,2,-1,0,"unknown","no"
57,"blue-collar","married","primary","no",282,"no","yes","cellular",7,"jul",261,12,-1,0,"unknown","no"
56,"blue-collar","married","primary","no",862,"yes","yes","unknown",7,"may",198,2,-1,0,"unknown","no"
54,"admin.","married","secondary","no",66,"yes","no","cellular",11,"nov",167,1,-1,0,"unknown","yes"
42,"unemployed","divorced","primary","no",148,"yes","no","cellular",4,"feb",102,1,-1,0,"unknown","no"
32,"admin.","single","secondary","no",1630,"yes","no","cellular",30,"jan",122,1,-1,0,"unknown","no"
24,"admin.","single","secondary","no",-386,"yes","no","cellular",5,"may",180,1,-1,0,"unknown","no"
48,"blue-collar","married","unknown","no",459,"no","no","cellular",5,"feb",134,1,8,1,"other","no"
31,"management","single","tertiary","no",1130,"yes","no","cellular",17,"apr",224,3,74,4,"failure","no"
44,"admin.","divorced","secondary","no",776,"yes","no","unknown",3,"jun",150,1,-1,0,"unknown","no"
46,"management","single","tertiary","no",311,"yes","yes","cellular",27,"oct",96,1,158,1,"failure","no"
57,"management","married","tertiary","no",1410,"yes","no","cellular",10,"jul",185,1,-1,0,"unknown","no"
29,"management","single","tertiary","no",1739,"yes","no","cellular",3,"jun",114,1,-1,0,"unknown","no"
44,"blue-collar","single","secondary","no",492,"no","yes","cellular",12,"may",209,2,351,3,"other","no"
33,"blue-collar","married","primary","no",50,"yes","no","cellular",7,"may",246,2,-1,0,"unknown","no"
63,"retired","married","secondary","no",415,"yes","no","cellular",7,"oct",323,1,-1,0,"unknown","no"
39,"housemaid","married","primary","no",-44,"yes","no","unknown",27,"may",228,1,-1,0,"unknown","no"
31,"services","single","secondary","no",258,"yes","no","cellular",18,"may",409,3,-1,0,"unknown","no"
56,"admin.","married","secondary","no",6005,"yes","no","unknown",19,"jun",44,6,-1,0,"unknown","no"
56,"technician","married","secondary","no",778,"no","no","cellular",9,"jul",659,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",1440,"no","no","cellular",11,"aug",111,2,-1,0,"unknown","no"
38,"entrepreneur","married","tertiary","no",898,"yes","no","cellular",20,"nov",80,5,198,2,"failure","no"
33,"blue-collar","married","primary","no",-132,"yes","yes","cellular",18,"may",170,6,-1,0,"unknown","no"
33,"management","single","secondary","no",239,"yes","yes","cellular",18,"jul",47,1,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",384,"yes","no","unknown",6,"may",1906,3,-1,0,"unknown","no"
58,"retired","married","unknown","no",9004,"no","no","cellular",21,"jul",891,4,-1,0,"unknown","yes"
33,"unemployed","single","secondary","no",1173,"no","no","cellular",30,"jan",844,3,-1,0,"unknown","no"
60,"blue-collar","married","secondary","no",2620,"yes","no","unknown",30,"may",523,1,-1,0,"unknown","no"
46,"management","single","tertiary","no",134,"no","no","cellular",29,"aug",40,2,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",2562,"yes","no","cellular",20,"nov",157,1,189,4,"failure","no"
33,"unemployed","single","secondary","no",233,"yes","no","unknown",8,"may",221,4,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",153,"yes","no","cellular",18,"nov",645,2,-1,0,"unknown","no"
41,"technician","married","secondary","no",335,"no","no","cellular",18,"aug",169,3,-1,0,"unknown","no"
52,"technician","married","secondary","no",196,"yes","yes","cellular",27,"may",99,2,99,1,"success","no"
27,"management","married","tertiary","no",802,"no","no","cellular",22,"sep",569,1,-1,0,"unknown","yes"
32,"technician","married","secondary","no",557,"yes","no","cellular",6,"may",91,2,-1,0,"unknown","no"
46,"management","married","secondary","no",1114,"no","no","cellular",31,"jul",87,8,-1,0,"unknown","no"
35,"management","married","tertiary","no",8000,"no","no","cellular",13,"may",331,1,90,3,"success","yes"
47,"services","married","secondary","no",27,"no","no","cellular",12,"aug",153,4,-1,0,"unknown","no"
27,"management","single","secondary","no",0,"yes","yes","cellular",28,"jul",125,2,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",402,"no","yes","unknown",17,"jun",123,1,-1,0,"unknown","no"
29,"management","married","tertiary","no",4328,"no","no","cellular",27,"apr",121,8,-1,0,"unknown","no"
40,"technician","divorced","tertiary","no",1871,"yes","no","cellular",17,"nov",64,1,-1,0,"unknown","no"
31,"technician","single","secondary","no",13,"no","no","cellular",21,"nov",208,1,-1,0,"unknown","no"
47,"management","married","primary","no",1797,"no","no","cellular",7,"jul",62,4,-1,0,"unknown","no"
38,"technician","married","tertiary","no",1092,"yes","no","unknown",21,"may",317,1,-1,0,"unknown","no"
33,"admin.","divorced","secondary","no",-417,"no","no","cellular",12,"may",337,1,347,5,"failure","no"
32,"blue-collar","married","secondary","no",119,"no","no","cellular",4,"may",20,5,-1,0,"unknown","no"
53,"self-employed","married","primary","no",2639,"no","no","cellular",11,"aug",304,4,-1,0,"unknown","no"
38,"technician","divorced","secondary","no",273,"yes","no","unknown",20,"may",314,2,-1,0,"unknown","no"
31,"management","single","tertiary","no",2915,"no","no","cellular",3,"feb",211,1,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",7863,"yes","no","cellular",14,"may",1129,1,-1,0,"unknown","yes"
